,accounter,LoopSpeedArr,UploadSpeedArr,gps_info,set_index,Ax,Ay,Az,gx,gy,gz,temp,timingForThisSet,timeDifference
454,467,1630,1570,{'Button': {'on': 'On'}},14,2.65,8.45,1.57,-0.20,-4.37,0.34,30.79,3.00,
455,467,1630,1570,{'Button': {'on': 'On'}},15,2.41,8.54,1.44,-0.07,-4.37,0.22,30.84,3.00,
456,467,1630,1570,{'Button': {'on': 'On'}},16,2.31,8.67,1.01,0.07,-4.37,0.09,30.84,3.00,
457,467,1630,1570,{'Button': {'on': 'On'}},17,2.16,8.87,0.65,0.20,-4.37,-0.02,30.84,3.00,
458,467,1630,1570,{'Button': {'on': 'On'}},18,2.07,9.05,0.38,0.30,-4.37,-0.14,30.69,3.00,
459,467,1630,1570,{'Button': {'on': 'On'}},19,2.06,9.30,0.12,0.42,-4.37,-0.24,30.69,3.00,
460,468,190,130,{'Button': {'on': 'On'}},0,-0.62,9.22,-2.47,-0.00,2.71,-1.45,30.74,3.00,
461,468,190,130,{'Button': {'on': 'On'}},1,-0.61,8.80,-2.46,0.02,2.65,-1.38,30.79,3.00,
462,468,190,130,{'Button': {'on': 'On'}},2,-0.61,8.42,-2.41,0.05,2.59,-1.35,30.65,3.00,
463,468,190,130,{'Button': {'on': 'On'}},3,-0.51,8.18,-2.43,0.08,2.52,-1.32,30.79,3.00,
464,468,190,130,{'Button': {'on': 'On'}},4,-0.42,7.90,-2.48,0.10,2.45,-1.30,30.69,3.00,
465,468,190,130,{'Button': {'on': 'On'}},5,-0.35,7.66,-2.57,0.12,2.37,-1.29,30.79,3.00,
466,468,190,130,{'Button': {'on': 'On'}},6,-0.23,7.56,-2.71,0.13,2.30,-1.28,30.74,3.00,
467,468,190,130,{'Button': {'on': 'On'}},7,-0.18,7.31,-2.71,0.14,2.23,-1.28,30.69,3.00,
468,468,190,130,{'Button': {'on': 'On'}},8,-0.12,7.32,-2.88,0.15,2.15,-1.28,30.69,3.00,
469,468,190,130,{'Button': {'on': 'On'}},9,-0.08,7.25,-2.98,0.14,2.07,-1.28,30.74,3.00,
470,468,190,130,{'Button': {'on': 'On'}},10,0.01,7.17,-3.26,0.13,1.99,-1.29,30.74,3.00,
471,468,190,130,{'Button': {'on': 'On'}},11,0.09,7.24,-3.38,0.11,1.91,-1.29,30.69,3.00,
472,468,190,130,{'Button': {'on': 'On'}},12,0.10,7.27,-3.55,0.08,1.82,-1.30,30.79,2.00,
473,468,190,130,{'Button': {'on': 'On'}},13,0.20,7.38,-3.74,0.05,1.73,-1.32,30.84,3.00,
474,468,190,130,{'Button': {'on': 'On'}},14,0.33,7.39,-3.77,0.01,1.63,-1.34,30.74,3.00,
475,468,190,130,{'Button': {'on': 'On'}},15,0.38,7.50,-3.98,-0.03,1.52,-1.36,30.69,3.00,
476,468,190,130,{'Button': {'on': 'On'}},16,0.40,7.68,-4.20,-0.08,1.40,-1.39,30.79,3.00,
477,468,190,130,{'Button': {'on': 'On'}},17,0.56,7.90,-4.46,-0.14,1.27,-1.42,30.69,3.00,
478,468,190,130,{'Button': {'on': 'On'}},18,0.67,8.00,-4.58,-0.20,1.14,-1.48,30.74,3.00,
479,468,190,130,{'Button': {'on': 'On'}},19,0.68,8.16,-4.83,-0.27,0.98,-1.52,30.79,3.00,
480,469,177,117,{'Button': {'on': 'On'}},0,0.25,7.21,-3.82,1.20,-0.63,1.11,30.79,3.00,
481,469,177,117,{'Button': {'on': 'On'}},1,0.22,7.28,-3.75,1.17,-0.62,1.12,30.79,3.00,
482,469,177,117,{'Button': {'on': 'On'}},2,0.24,7.31,-3.77,1.14,-0.62,1.12,30.79,3.00,
483,469,177,117,{'Button': {'on': 'On'}},3,0.31,7.37,-3.66,1.12,-0.63,1.12,30.84,3.00,
484,469,177,117,{'Button': {'on': 'On'}},4,0.42,7.46,-3.63,1.10,-0.65,1.12,30.74,3.00,
485,469,177,117,{'Button': {'on': 'On'}},5,0.52,7.41,-3.45,1.08,-0.69,1.10,30.69,3.00,
486,469,177,117,{'Button': {'on': 'On'}},6,0.52,7.55,-3.45,1.07,-0.72,1.09,30.69,3.00,
487,469,177,117,{'Button': {'on': 'On'}},7,0.43,7.69,-3.46,1.04,-0.75,1.08,30.84,3.00,
488,469,177,117,{'Button': {'on': 'On'}},8,0.50,7.78,-3.28,1.04,-0.78,1.06,30.60,2.00,
489,469,177,117,{'Button': {'on': 'On'}},9,0.52,7.81,-3.23,1.03,-0.81,1.05,30.79,2.00,
490,469,177,117,{'Button': {'on': 'On'}},10,0.62,7.81,-3.11,1.02,-0.86,1.03,30.79,3.00,
491,469,177,117,{'Button': {'on': 'On'}},11,0.64,7.87,-2.98,1.03,-0.91,1.00,30.84,3.00,
492,469,177,117,{'Button': {'on': 'On'}},12,0.65,7.95,-2.90,1.03,-0.96,0.98,30.74,3.00,
493,469,177,117,{'Button': {'on': 'On'}},13,0.77,8.00,-2.78,1.04,-1.02,0.95,30.88,3.00,
494,469,177,117,{'Button': {'on': 'On'}},14,0.83,8.07,-2.61,1.05,-1.09,0.91,30.79,3.00,
495,469,177,117,{'Button': {'on': 'On'}},15,1.02,8.01,-2.42,1.06,-1.16,0.88,30.79,3.00,
496,469,177,117,{'Button': {'on': 'On'}},16,1.00,8.09,-2.42,1.08,-1.24,0.83,30.84,3.00,
497,469,177,117,{'Button': {'on': 'On'}},17,1.20,8.10,-2.11,1.11,-1.30,0.79,30.79,3.00,
498,469,177,117,{'Button': {'on': 'On'}},18,1.21,8.16,-1.90,1.15,-1.38,0.73,30.79,3.00,
499,469,177,117,{'Button': {'on': 'On'}},19,1.37,8.10,-1.80,1.20,-1.45,0.68,30.79,3.00,
500,470,178,117,{'Button': {'on': 'On'}},0,-0.30,6.77,-4.45,-0.35,2.20,-1.76,30.69,3.00,
501,470,178,117,{'Button': {'on': 'On'}},1,-0.23,6.79,-4.49,-0.42,2.10,-1.75,30.74,2.00,
502,470,178,117,{'Button': {'on': 'On'}},2,-0.07,6.76,-4.59,-0.48,2.01,-1.75,30.65,3.00,
503,470,178,117,{'Button': {'on': 'On'}},3,0.03,6.79,-4.47,-0.55,1.90,-1.77,30.79,3.00,
504,470,178,117,{'Button': {'on': 'On'}},4,0.01,6.88,-4.51,-0.61,1.78,-1.77,30.79,3.00,
505,470,178,117,{'Button': {'on': 'On'}},5,0.11,6.86,-4.50,-0.68,1.65,-1.79,30.74,3.00,
506,470,178,117,{'Button': {'on': 'On'}},6,0.27,6.97,-4.52,-0.76,1.50,-1.82,30.74,3.00,
507,470,178,117,{'Button': {'on': 'On'}},7,0.29,7.26,-4.64,-0.83,1.36,-1.86,30.69,3.00,
508,470,178,117,{'Button': {'on': 'On'}},8,0.48,7.44,-4.66,-0.92,1.19,-1.89,30.79,3.00,
509,470,178,117,{'Button': {'on': 'On'}},9,0.48,7.57,-4.76,-1.00,1.01,-1.94,30.74,3.00,
510,470,178,117,{'Button': {'on': 'On'}},10,0.54,7.74,-4.77,-1.08,0.83,-1.98,30.69,3.00,
511,470,178,117,{'Button': {'on': 'On'}},11,0.63,8.00,-4.78,-1.16,0.63,-2.03,30.79,3.00,
512,470,178,117,{'Button': {'on': 'On'}},12,0.61,8.25,-4.71,-1.25,0.44,-2.08,30.84,3.00,
513,470,178,117,{'Button': {'on': 'On'}},13,0.71,8.42,-4.56,-1.33,0.22,-2.14,30.84,3.00,
514,470,178,117,{'Button': {'on': 'On'}},14,0.73,8.47,-4.43,-1.40,-0.01,-2.20,30.79,3.00,
515,470,178,117,{'Button': {'on': 'On'}},15,0.82,8.62,-4.25,-1.47,-0.24,-2.27,30.79,3.00,
516,470,178,117,{'Button': {'on': 'On'}},16,0.86,8.77,-3.94,-1.53,-0.49,-2.34,30.69,2.00,
517,470,178,117,{'Button': {'on': 'On'}},17,0.96,8.84,-3.75,-1.58,-0.73,-2.41,30.74,3.00,
518,470,178,117,{'Button': {'on': 'On'}},18,0.86,8.98,-3.67,-1.64,-0.97,-2.48,30.74,3.00,
519,470,178,117,{'Button': {'on': 'On'}},19,0.77,9.11,-3.64,-1.69,-1.20,-2.53,30.84,3.00,
520,471,188,128,{'Button': {'on': 'On'}},0,-0.04,8.33,-3.48,-0.84,-3.97,-0.49,30.74,3.00,
521,471,188,128,{'Button': {'on': 'On'}},1,0.35,8.31,-3.32,-0.85,-4.02,-0.50,30.74,3.00,
522,471,188,128,{'Button': {'on': 'On'}},2,0.28,8.42,-3.01,-0.85,-4.08,-0.52,30.74,3.00,
523,471,188,128,{'Button': {'on': 'On'}},3,0.04,8.44,-2.71,-0.83,-4.15,-0.53,30.79,3.00,
524,471,188,128,{'Button': {'on': 'On'}},4,0.09,8.61,-2.56,-0.81,-4.22,-0.53,30.79,3.00,
525,471,188,128,{'Button': {'on': 'On'}},5,0.20,8.68,-2.04,-0.78,-4.31,-0.55,30.84,3.00,
526,471,188,128,{'Button': {'on': 'On'}},6,0.34,8.88,-1.83,-0.74,-4.37,-0.57,30.74,3.00,
527,471,188,128,{'Button': {'on': 'On'}},7,0.47,9.06,-1.69,-0.69,-4.37,-0.60,30.79,3.00,
528,471,188,128,{'Button': {'on': 'On'}},8,0.50,9.19,-1.27,-0.64,-4.37,-0.65,30.69,3.00,
529,471,188,128,{'Button': {'on': 'On'}},9,0.38,9.35,-1.11,-0.58,-4.37,-0.69,30.84,2.00,
530,471,188,128,{'Button': {'on': 'On'}},10,0.39,9.58,-1.02,-0.51,-4.37,-0.73,30.69,3.00,
531,471,188,128,{'Button': {'on': 'On'}},11,0.43,9.71,-0.79,-0.43,-4.37,-0.77,30.69,3.00,
532,471,188,128,{'Button': {'on': 'On'}},12,0.35,10.00,-0.64,-0.35,-4.37,-0.82,30.74,3.00,
533,471,188,128,{'Button': {'on': 'On'}},13,0.23,10.15,-0.47,-0.26,-4.37,-0.86,30.74,3.00,
534,471,188,128,{'Button': {'on': 'On'}},14,0.11,10.25,-0.34,-0.16,-4.37,-0.91,30.79,3.00,
535,471,188,128,{'Button': {'on': 'On'}},15,0.06,10.53,-0.17,-0.05,-4.37,-0.95,30.88,3.00,
536,471,188,128,{'Button': {'on': 'On'}},16,0.00,10.70,-0.26,0.05,-4.37,-1.00,30.69,3.00,
537,471,188,128,{'Button': {'on': 'On'}},17,-0.09,10.83,-0.17,0.17,-4.37,-1.04,30.79,3.00,
538,471,188,128,{'Button': {'on': 'On'}},18,-0.28,10.96,-0.23,0.28,-4.37,-1.07,30.74,3.00,
539,471,188,128,{'Button': {'on': 'On'}},19,-0.51,11.11,-0.40,0.40,-4.37,-1.10,30.74,3.00,
540,472,179,119,{'Button': {'on': 'On'}},0,4.50,8.24,-1.96,3.61,1.14,0.56,30.74,3.00,
541,472,179,119,{'Button': {'on': 'On'}},1,4.37,8.23,-2.25,3.68,1.39,0.50,30.84,3.00,
542,472,179,119,{'Button': {'on': 'On'}},2,4.21,8.25,-2.40,3.73,1.60,0.44,30.84,3.00,
543,472,179,119,{'Button': {'on': 'On'}},3,4.22,8.32,-3.41,3.77,1.85,0.39,30.79,3.00,
544,472,179,119,{'Button': {'on': 'On'}},4,4.00,8.44,-3.63,3.78,2.08,0.34,30.69,3.00,
545,472,179,119,{'Button': {'on': 'On'}},5,3.78,8.54,-4.04,3.77,2.29,0.30,30.74,3.00,
546,472,179,119,{'Button': {'on': 'On'}},6,3.87,8.33,-4.32,3.75,2.48,0.25,30.79,3.00,
547,472,179,119,{'Button': {'on': 'On'}},7,3.71,8.31,-4.64,3.72,2.66,0.21,30.79,3.00,
548,472,179,119,{'Button': {'on': 'On'}},8,3.46,8.29,-4.90,3.68,2.81,0.17,30.60,3.00,
549,472,179,119,{'Button': {'on': 'On'}},9,2.98,8.14,-4.74,3.64,2.95,0.15,30.84,3.00,
550,472,179,119,{'Button': {'on': 'On'}},10,2.93,8.17,-5.40,3.59,3.07,0.12,30.79,2.00,
551,472,179,119,{'Button': {'on': 'On'}},11,2.78,8.15,-5.58,3.54,3.20,0.10,30.79,3.00,
552,472,179,119,{'Button': {'on': 'On'}},12,2.72,8.20,-5.70,3.47,3.32,0.08,30.69,3.00,
553,472,179,119,{'Button': {'on': 'On'}},13,2.74,8.18,-5.77,3.41,3.44,0.06,30.84,3.00,
554,472,179,119,{'Button': {'on': 'On'}},14,2.64,8.14,-6.00,3.33,3.57,0.04,30.74,3.00,
555,472,179,119,{'Button': {'on': 'On'}},15,2.65,8.19,-6.06,3.26,3.67,0.02,30.79,3.00,
556,472,179,119,{'Button': {'on': 'On'}},16,2.68,8.11,-6.04,3.18,3.77,-0.01,30.79,3.00,
557,472,179,119,{'Button': {'on': 'On'}},17,2.64,8.10,-6.22,3.10,3.87,-0.03,30.74,3.00,
558,472,179,119,{'Button': {'on': 'On'}},18,2.60,8.05,-6.18,3.01,3.96,-0.06,30.74,3.00,
559,472,179,119,{'Button': {'on': 'On'}},19,2.54,8.03,-6.31,2.92,4.03,-0.09,30.79,3.00,
560,473,1851,1790,{'Button': {'on': 'On'}},0,1.97,11.53,-1.05,0.22,4.37,-1.50,30.74,4.00,
561,473,1851,1790,{'Button': {'on': 'On'}},1,1.80,11.44,-0.75,0.17,4.37,-1.53,30.79,2.00,
562,473,1851,1790,{'Button': {'on': 'On'}},2,1.72,11.45,-0.43,0.11,4.37,-1.58,30.84,2.00,
563,473,1851,1790,{'Button': {'on': 'On'}},3,1.62,11.50,-0.26,0.07,4.37,-1.61,30.84,3.00,
564,473,1851,1790,{'Button': {'on': 'On'}},4,1.46,11.59,-0.03,0.01,4.37,-1.63,30.69,3.00,
565,473,1851,1790,{'Button': {'on': 'On'}},5,1.37,11.65,0.20,-0.03,4.37,-1.64,30.69,3.00,
566,473,1851,1790,{'Button': {'on': 'On'}},6,1.09,11.77,0.94,-0.08,4.37,-1.65,30.69,3.00,
567,473,1851,1790,{'Button': {'on': 'On'}},7,1.17,11.90,0.90,-0.12,4.37,-1.66,30.74,3.00,
568,473,1851,1790,{'Button': {'on': 'On'}},8,0.60,11.94,2.22,-0.13,4.37,-1.66,30.84,3.00,
569,473,1851,1790,{'Button': {'on': 'On'}},9,0.18,12.11,2.30,-0.15,4.37,-1.64,30.69,3.00,
570,473,1851,1790,{'Button': {'on': 'On'}},10,-0.24,12.28,2.93,-0.15,4.37,-1.62,30.79,3.00,
571,473,1851,1790,{'Button': {'on': 'On'}},11,-0.60,12.17,3.15,-0.15,4.37,-1.58,30.74,3.00,
572,473,1851,1790,{'Button': {'on': 'On'}},12,-0.97,12.24,3.65,-0.13,4.37,-1.53,30.74,3.00,
573,473,1851,1790,{'Button': {'on': 'On'}},13,-1.41,12.33,4.04,-0.11,4.37,-1.47,30.74,3.00,
574,473,1851,1790,{'Button': {'on': 'On'}},14,-1.64,12.39,4.35,-0.06,4.37,-1.39,30.79,3.00,
575,473,1851,1790,{'Button': {'on': 'On'}},15,-1.88,12.42,4.81,-0.02,4.37,-1.32,30.79,3.00,
576,473,1851,1790,{'Button': {'on': 'On'}},16,-2.05,12.50,5.16,0.04,4.37,-1.24,30.65,3.00,
577,473,1851,1790,{'Button': {'on': 'On'}},17,-2.20,12.60,5.24,0.11,4.37,-1.17,30.74,3.00,
578,473,1851,1790,{'Button': {'on': 'On'}},18,-2.28,12.58,5.20,0.17,4.29,-1.09,30.79,2.00,
579,473,1851,1790,{'Button': {'on': 'On'}},19,-2.09,12.61,5.32,0.26,4.01,-1.03,30.69,3.00,
580,474,173,112,{'Button': {'on': 'On'}},0,0.89,8.76,-3.89,1.89,2.79,0.96,30.79,4.00,
581,474,173,112,{'Button': {'on': 'On'}},1,0.80,8.73,-3.70,1.86,2.67,0.93,30.84,3.00,
582,474,173,112,{'Button': {'on': 'On'}},2,0.83,8.83,-4.02,1.82,2.60,0.90,30.74,2.00,
583,474,173,112,{'Button': {'on': 'On'}},3,0.76,8.73,-4.00,1.78,2.51,0.88,30.79,3.00,
584,474,173,112,{'Button': {'on': 'On'}},4,0.67,8.75,-4.04,1.74,2.43,0.86,30.69,3.00,
585,474,173,112,{'Button': {'on': 'On'}},5,0.69,8.84,-4.22,1.70,2.37,0.84,30.74,3.00,
586,474,173,112,{'Button': {'on': 'On'}},6,0.60,8.82,-4.30,1.66,2.30,0.83,30.74,3.00,
587,474,173,112,{'Button': {'on': 'On'}},7,0.49,8.87,-4.28,1.61,2.24,0.82,30.79,3.00,
588,474,173,112,{'Button': {'on': 'On'}},8,0.36,8.93,-4.47,1.57,2.20,0.81,30.69,3.00,
589,474,173,112,{'Button': {'on': 'On'}},9,0.26,8.94,-4.59,1.52,2.16,0.81,30.74,3.00,
590,474,173,112,{'Button': {'on': 'On'}},10,0.33,8.97,-4.61,1.47,2.12,0.82,30.74,3.00,
591,474,173,112,{'Button': {'on': 'On'}},11,0.26,8.97,-4.68,1.42,2.10,0.82,30.79,3.00,
592,474,173,112,{'Button': {'on': 'On'}},12,0.21,8.97,-4.68,1.37,2.08,0.83,30.79,3.00,
593,474,173,112,{'Button': {'on': 'On'}},13,0.07,9.08,-4.90,1.32,2.08,0.85,30.74,3.00,
594,474,173,112,{'Button': {'on': 'On'}},14,0.04,9.05,-4.94,1.26,2.09,0.86,30.79,3.00,
595,474,173,112,{'Button': {'on': 'On'}},15,-0.09,9.03,-4.89,1.21,2.10,0.89,30.79,3.00,
596,474,173,112,{'Button': {'on': 'On'}},16,-0.00,9.04,-4.80,1.16,2.11,0.92,30.69,3.00,
597,474,173,112,{'Button': {'on': 'On'}},17,-0.07,9.01,-4.80,1.12,2.13,0.94,30.74,2.00,
598,474,173,112,{'Button': {'on': 'On'}},18,-0.11,9.00,-4.73,1.07,2.14,0.96,30.84,2.00,
599,474,173,112,{'Button': {'on': 'On'}},19,-0.19,8.97,-4.70,1.03,2.16,0.99,30.69,3.00,
600,475,1404,1343,{'Button': {'on': 'On'}},0,0.02,7.07,-8.37,-0.08,-4.37,1.99,30.74,3.00,
601,475,1404,1343,{'Button': {'on': 'On'}},1,0.03,7.16,-8.74,-0.26,-4.37,1.99,30.79,3.00,
602,475,1404,1343,{'Button': {'on': 'On'}},2,-0.01,7.24,-9.01,-0.42,-4.37,1.98,30.84,3.00,
603,475,1404,1343,{'Button': {'on': 'On'}},3,0.06,7.28,-9.24,-0.60,-4.37,1.97,30.74,3.00,
604,475,1404,1343,{'Button': {'on': 'On'}},4,0.49,7.15,-9.28,-0.77,-4.37,1.96,30.79,3.00,
605,475,1404,1343,{'Button': {'on': 'On'}},5,0.83,7.15,-9.21,-0.94,-4.37,1.94,30.79,3.00,
606,475,1404,1343,{'Button': {'on': 'On'}},6,1.14,7.06,-9.56,-1.12,-4.37,1.91,30.74,3.00,
607,475,1404,1343,{'Button': {'on': 'On'}},7,1.70,6.85,-9.59,-1.27,-4.37,1.87,30.79,3.00,
608,475,1404,1343,{'Button': {'on': 'On'}},8,2.65,6.66,-9.02,-1.43,-4.37,1.80,30.88,3.00,
609,475,1404,1343,{'Button': {'on': 'On'}},9,3.75,6.31,-8.80,-1.56,-4.37,1.71,30.79,3.00,
610,475,1404,1343,{'Button': {'on': 'On'}},10,5.04,5.98,-8.72,-1.66,-4.37,1.59,30.84,3.00,
611,475,1404,1343,{'Button': {'on': 'On'}},11,5.85,5.87,-8.47,-1.77,-4.37,1.45,30.74,2.00,
612,475,1404,1343,{'Button': {'on': 'On'}},12,6.21,5.89,-8.34,-1.88,-4.37,1.31,30.79,2.00,
613,475,1404,1343,{'Button': {'on': 'On'}},13,6.48,5.96,-8.47,-1.96,-4.37,1.18,30.79,3.00,
614,475,1404,1343,{'Button': {'on': 'On'}},14,6.71,6.07,-8.36,-2.03,-4.37,1.07,30.84,3.00,
615,475,1404,1343,{'Button': {'on': 'On'}},15,7.14,6.08,-8.37,-2.11,-4.37,0.94,30.74,3.00,
616,475,1404,1343,{'Button': {'on': 'On'}},16,7.64,6.19,-8.31,-2.17,-4.37,0.81,30.74,3.00,
617,475,1404,1343,{'Button': {'on': 'On'}},17,7.82,6.26,-8.30,-2.23,-4.37,0.70,30.79,3.00,
618,475,1404,1343,{'Button': {'on': 'On'}},18,8.26,6.40,-8.27,-2.29,-4.37,0.58,30.79,3.00,
619,475,1404,1343,{'Button': {'on': 'On'}},19,8.68,6.54,-8.64,-2.34,-4.37,0.44,30.69,3.00,
620,476,742,682,{'Button': {'on': 'On'}},0,1.83,10.02,-3.72,0.07,-3.73,2.82,30.84,3.00,
621,476,742,682,{'Button': {'on': 'On'}},1,1.95,10.47,-3.90,0.13,-3.72,2.74,30.79,3.00,
622,476,742,682,{'Button': {'on': 'On'}},2,2.07,10.71,-3.64,0.21,-3.71,2.66,30.74,3.00,
623,476,742,682,{'Button': {'on': 'On'}},3,2.33,11.02,-3.81,0.28,-3.70,2.58,30.84,3.00,
624,476,742,682,{'Button': {'on': 'On'}},4,2.31,11.16,-3.67,0.35,-3.69,2.50,30.88,3.00,
625,476,742,682,{'Button': {'on': 'On'}},5,2.46,11.22,-3.70,0.43,-3.68,2.40,30.79,2.00,
626,476,742,682,{'Button': {'on': 'On'}},6,2.58,11.17,-3.75,0.49,-3.67,2.31,30.84,3.00,
627,476,742,682,{'Button': {'on': 'On'}},7,2.91,11.07,-3.51,0.57,-3.69,2.20,30.69,3.00,
628,476,742,682,{'Button': {'on': 'On'}},8,2.79,10.92,-3.38,0.63,-3.72,2.09,30.79,3.00,
629,476,742,682,{'Button': {'on': 'On'}},9,2.92,10.53,-3.19,0.71,-3.75,1.97,30.69,3.00,
630,476,742,682,{'Button': {'on': 'On'}},10,2.85,10.28,-3.36,0.77,-3.75,1.86,30.74,3.00,
631,476,742,682,{'Button': {'on': 'On'}},11,2.81,9.97,-3.35,0.82,-3.77,1.74,30.84,3.00,
632,476,742,682,{'Button': {'on': 'On'}},12,2.60,9.75,-3.45,0.88,-3.75,1.65,30.69,3.00,
633,476,742,682,{'Button': {'on': 'On'}},13,2.59,9.33,-3.54,0.92,-3.74,1.55,30.79,3.00,
634,476,742,682,{'Button': {'on': 'On'}},14,2.58,8.97,-3.58,0.96,-3.73,1.45,30.74,3.00,
635,476,742,682,{'Button': {'on': 'On'}},15,2.61,8.68,-3.63,1.00,-3.72,1.36,30.93,3.00,
636,476,742,682,{'Button': {'on': 'On'}},16,2.31,8.57,-3.80,1.02,-3.72,1.28,30.79,3.00,
637,476,742,682,{'Button': {'on': 'On'}},17,2.14,8.33,-4.01,1.03,-3.71,1.19,30.79,3.00,
638,476,742,682,{'Button': {'on': 'On'}},18,1.90,8.17,-4.08,1.05,-3.69,1.12,30.74,3.00,
639,476,742,682,{'Button': {'on': 'On'}},19,1.73,8.11,-4.35,1.04,-3.67,1.06,30.74,3.00,
640,477,159,98,{'Button': {'on': 'On'}},0,1.70,4.85,-4.05,0.39,-4.17,1.44,30.79,3.00,
641,477,159,98,{'Button': {'on': 'On'}},1,1.58,4.96,-4.30,0.37,-4.12,1.40,30.84,3.00,
642,477,159,98,{'Button': {'on': 'On'}},2,1.44,4.96,-4.36,0.34,-4.08,1.37,30.74,3.00,
643,477,159,98,{'Button': {'on': 'On'}},3,1.37,5.05,-4.60,0.30,-4.02,1.35,30.74,3.00,
644,477,159,98,{'Button': {'on': 'On'}},4,1.22,5.19,-4.61,0.26,-3.97,1.33,30.69,3.00,
645,477,159,98,{'Button': {'on': 'On'}},5,1.25,5.18,-4.85,0.22,-3.91,1.32,30.74,3.00,
646,477,159,98,{'Button': {'on': 'On'}},6,1.14,5.29,-5.02,0.17,-3.84,1.31,30.84,3.00,
647,477,159,98,{'Button': {'on': 'On'}},7,1.16,5.35,-5.13,0.12,-3.77,1.31,30.79,3.00,
648,477,159,98,{'Button': {'on': 'On'}},8,1.14,5.37,-5.20,0.06,-3.69,1.31,30.69,3.00,
649,477,159,98,{'Button': {'on': 'On'}},9,1.28,5.51,-5.31,-0.00,-3.62,1.31,30.84,2.00,
650,477,159,98,{'Button': {'on': 'On'}},10,1.22,5.47,-5.33,-0.06,-3.54,1.31,30.79,3.00,
651,477,159,98,{'Button': {'on': 'On'}},11,1.29,5.50,-5.49,-0.13,-3.45,1.31,30.79,3.00,
652,477,159,98,{'Button': {'on': 'On'}},12,1.39,5.47,-5.50,-0.19,-3.34,1.32,30.88,3.00,
653,477,159,98,{'Button': {'on': 'On'}},13,1.64,5.48,-5.56,-0.25,-3.25,1.32,30.74,3.00,
654,477,159,98,{'Button': {'on': 'On'}},14,1.84,5.57,-5.45,-0.32,-3.13,1.31,30.74,3.00,
655,477,159,98,{'Button': {'on': 'On'}},15,2.08,5.66,-5.63,-0.38,-3.01,1.31,30.79,3.00,
656,477,159,98,{'Button': {'on': 'On'}},16,2.36,5.68,-5.54,-0.44,-2.87,1.30,30.69,3.00,
657,477,159,98,{'Button': {'on': 'On'}},17,2.54,5.62,-5.42,-0.50,-2.73,1.30,30.79,3.00,
658,477,159,98,{'Button': {'on': 'On'}},18,2.75,5.69,-5.24,-0.54,-2.58,1.28,30.74,3.00,
659,477,159,98,{'Button': {'on': 'On'}},19,2.97,5.82,-5.39,-0.59,-2.41,1.26,30.79,3.00,
660,478,184,123,{'Button': {'on': 'On'}},0,17.93,9.18,-7.96,1.47,4.37,-3.25,30.79,4.00,
661,478,184,123,{'Button': {'on': 'On'}},1,16.73,9.24,-8.70,1.41,4.37,-3.37,30.74,3.00,
662,478,184,123,{'Button': {'on': 'On'}},2,15.68,9.02,-8.90,1.37,4.37,-3.42,30.79,2.00,
663,478,184,123,{'Button': {'on': 'On'}},3,13.58,8.91,-9.27,1.29,4.37,-3.42,30.88,2.00,
664,478,184,123,{'Button': {'on': 'On'}},4,10.70,8.40,-8.51,1.25,4.37,-3.36,30.74,3.00,
665,478,184,123,{'Button': {'on': 'On'}},5,7.85,7.76,-7.44,1.24,4.37,-3.26,30.84,3.00,
666,478,184,123,{'Button': {'on': 'On'}},6,5.91,7.63,-6.73,1.22,4.37,-3.16,30.79,3.00,
667,478,184,123,{'Button': {'on': 'On'}},7,3.70,7.42,-5.79,1.23,4.37,-3.03,30.69,3.00,
668,478,184,123,{'Button': {'on': 'On'}},8,1.87,7.13,-5.05,1.26,4.37,-2.85,30.79,3.00,
669,478,184,123,{'Button': {'on': 'On'}},9,0.66,6.85,-4.52,1.28,4.37,-2.66,30.84,3.00,
670,478,184,123,{'Button': {'on': 'On'}},10,-0.01,6.77,-4.41,1.30,4.37,-2.46,30.79,3.00,
671,478,184,123,{'Button': {'on': 'On'}},11,-0.41,6.49,-4.42,1.33,4.37,-2.25,30.79,3.00,
672,478,184,123,{'Button': {'on': 'On'}},12,-0.81,6.39,-4.57,1.33,4.37,-2.06,30.79,3.00,
673,478,184,123,{'Button': {'on': 'On'}},13,-0.95,6.29,-4.81,1.32,4.37,-1.88,30.74,3.00,
674,478,184,123,{'Button': {'on': 'On'}},14,-0.85,6.11,-4.98,1.30,4.37,-1.71,30.74,3.00,
675,478,184,123,{'Button': {'on': 'On'}},15,-0.62,5.94,-4.74,1.28,4.37,-1.58,30.79,3.00,
676,478,184,123,{'Button': {'on': 'On'}},16,-0.85,5.79,-4.78,1.26,4.37,-1.44,30.88,3.00,
677,478,184,123,{'Button': {'on': 'On'}},17,-0.94,5.70,-4.89,1.25,4.37,-1.35,30.84,3.00,
678,478,184,123,{'Button': {'on': 'On'}},18,-0.94,5.57,-4.73,1.23,4.37,-1.25,30.74,2.00,
679,478,184,123,{'Button': {'on': 'On'}},19,-1.03,5.26,-4.56,1.21,4.37,-1.18,30.88,2.00,
680,479,202,141,{'Button': {'on': 'On'}},0,3.02,15.24,7.90,0.62,0.68,-0.43,30.79,3.00,
681,479,202,141,{'Button': {'on': 'On'}},1,3.08,13.86,5.33,0.98,0.53,-0.58,30.74,3.00,
